ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;EUSKERA;1;11
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;6;98
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;GRIEGO;1;8
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;INGLÉS;19;408
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ITALIANO;4;62
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;JAPONÉS;1;7
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;PORTUGUÉS;2;21
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;RUSO;1;8
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;4;103
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ÁRABE;1;7
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ALEMÁN;2;25
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;CHINO;1;5
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;EUSKERA;1;6
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;6;97
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;GRIEGO;1;10
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;INGLÉS;17;393
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ITALIANO;3;57
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;PORTUGUÉS;1;8
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;RUSO;1;6
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ÁRABE;1;10
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;ALEMÁN;2;27
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;45
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;FRANCÉS;4;78
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;INGLÉS;16;338
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;ITALIANO;2;45
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;PORTUGUÉS;1;24
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;VALENCIANO;5;103
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;ALEMÁN;2;26
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;FRANCÉS;3;43
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;INGLÉS;7;162
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;ALEMÁN;1;16
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;19
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;FRANCÉS;2;14
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;INGLÉS;5;82
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;VALENCIANO;4;64
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;ALEMÁN;1;7
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;FRANCÉS;1;7
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;INGLÉS;2;44
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;VALENCIANO;2;34
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;7;55
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;CHINO;1;5
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;4;42
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;11;86
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;20;234
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;3;7
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;PORTUGUÉS;2;4
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;RUSO;2;11
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;5;31
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ÁRABE;4;26
2021;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;3;27
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;ALEMÁN;3;43
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;FRANCÉS;5;66
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;INGLÉS;4;82
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;ITALIANO;3;48
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;ALEMÁN;2;23
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;FRANCÉS;3;32
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;INGLÉS;6;80
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;ITALIANO;3;32
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;22
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;24
2021;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;INGLÉS;9;206
